#time volume price
1510683480.0 27840.0 170.087
1510683540.0 37693.0 170.077
1510683600.0 28583.0 170.077
1510683660.0 20372.0 170.057
1510683720.0 27380.0 170.027
1510683780.0 35979.0 170.087
1510683840.0 50909.0 170.185
1510683900.0 27457.0 170.166
1510683960.0 36261.0 170.132
1510684020.0 31903.0 170.129
1510684080.0 20226.0 170.067
1510684140.0 44922.0 170.067
1510684200.0 78183.0 170.047
1510684260.0 21719.0 170.057
1510684320.0 24245.0 170.027
1510684380.0 20815.0 170.06
1510684440.0 26149.0 169.988
1510684500.0 26617.0 169.968
1510684560.0 19165.0 169.958
1510684620.0 33463.0 170.037
1510684680.0 29695.0 169.998
1510684740.0 42567.0 169.909
1510684800.0 25167.0 169.889
1510684860.0 29271.0 170.027
1510684920.0 15195.0 170.01
1510684980.0 15585.0 170.096
1510685040.0 22703.0 170.025
1510685100.0 19344.0 169.978
1510685160.0 50013.0 170.046
1510685220.0 21369.0 170.042
1510685280.0 30360.0 170.078
1510685340.0 37997.0 169.998
1510685400.0 40181.0 169.85
1510685460.0 47955.0 169.83
1510685520.0 78187.0 169.859
1510685580.0 21278.0 169.854
1510685640.0 18687.0 169.93
1510685700.0 27495.0 169.909
1510685760.0 17883.0 169.939
1510685820.0 18071.0 169.909
1510685880.0 31374.0 169.84
1510685940.0 46629.0 169.82
1510686000.0 31221.0 169.879
1510686060.0 37904.0 169.879
1510686120.0 20420.0 169.906
1510686180.0 25729.0 169.874
1510686240.0 45752.0 169.83
1510686300.0 34584.0 169.844
1510686360.0 13192.0 169.899
1510686420.0 33299.0 169.869
1510686480.0 18729.0 169.914
1510686540.0 21443.0 169.948
1510686600.0 29190.0 169.958
1510686660.0 52415.0 169.968
1510686720.0 22869.0 169.894
1510686780.0 37692.0 169.939
1510686840.0 15375.0 169.939
1510686900.0 23424.0 169.948
1510686960.0 31688.0 169.939
1510687020.0 31170.0 169.939
1510687080.0 13601.0 169.929
1510687140.0 18083.0 169.959
1510687200.0 22042.0 170.009
1510687260.0 16502.0 169.978
1510687320.0 10072.0 169.983
1510687380.0 11594.0 169.978
1510687440.0 28638.0 169.998
1510687500.0 45847.0 169.958
1510687560.0 20161.0 169.941
1510687620.0 65709.0 169.894
1510687680.0 55316.0 170.008
1510687740.0 21598.0 169.974
1510687800.0 22109.0 169.968
1510687860.0 20602.0 169.988
1510687920.0 19608.0 169.968
1510687980.0 135981.0 169.889
1510688040.0 26185.0 169.889
1510688100.0 33418.0 169.85
1510688160.0 35482.0 169.85
1510688220.0 18047.0 169.845
1510688280.0 20043.0 169.85
1510688340.0 21464.0 169.874
1510688400.0 36767.0 169.869
1510688460.0 19421.0 169.929
1510688520.0 19058.0 169.934
1510688580.0 25878.0 169.998
1510688640.0 40093.0 170.018
1510688700.0 32928.0 170.027
1510688760.0 70076.0 170.047
1510688820.0 33744.0 170.037
1510688880.0 21492.0 169.988
1510688940.0 18574.0 170.016
1510689000.0 21386.0 169.939
1510689060.0 18606.0 169.988
1510689120.0 18802.0 170.018
1510689180.0 38346.0 170.018
1510689240.0 25046.0 169.998
1510689300.0 27445.0 170.027
1510689360.0 22493.0 170.042
1510689420.0 16717.0 170.036
1510689480.0 24778.0 170.03
1510689540.0 16047.0 170.005
1510689600.0 19524.0 169.993
1510689660.0 34972.0 170.047
1510689720.0 31976.0 170.02
1510689780.0 75073.0 170.116
1510689840.0 53950.0 170.096
1510689900.0 80942.0 170.156
1510689960.0 32409.0 170.116
1510690020.0 22012.0 170.126
1510690080.0 26692.0 170.116
1510690140.0 33066.0 170.097
1510690200.0 109737.0 170.038
1510690260.0 28432.0 170.025
1510690320.0 33069.0 170.077
1510690380.0 23294.0 169.998
1510690440.0 29677.0 169.943
1510690500.0 28868.0 169.953
1510690560.0 53029.0 169.929
1510690620.0 63903.0 169.85
1510690680.0 53208.0 169.916
1510690740.0 20400.0 169.879
1510690800.0 17508.0 169.885
1510690860.0 38433.0 169.863
1510690920.0 31040.0 169.845
1510690980.0 32722.0 169.844
1510691040.0 30305.0 169.837
1510691100.0 63002.0 169.864
1510691160.0 48039.0 169.79
1510691220.0 53188.0 169.712
1510691280.0 69669.0 169.761
1510691340.0 31317.0 169.721
1510691400.0 45427.0 169.662
1510691460.0 67765.0 169.667
1510691520.0 66476.0 169.636
1510691580.0 53308.0 169.607
1510691640.0 146649.0 169.553
1510691700.0 91359.0 169.659
1510691760.0 68281.0 169.547
1510691820.0 63212.0 169.632
1510691880.0 64050.0 169.701
1510691940.0 62585.0 169.612
1510692000.0 69975.0 169.543
1510692060.0 158761.0 169.375
1510692120.0 69109.0 169.359
1510692180.0 49596.0 169.36
1510692240.0 65888.0 169.372
1510692300.0 121013.0 169.281
1510692360.0 118509.0 169.363
1510692420.0 79633.0 169.439
1510692480.0 75189.0 169.504
1510692540.0 100224.0 169.484
1510692600.0 66302.0 169.526
1510692660.0 175308.0 169.569
1510692720.0 75378.0 169.524
1510692780.0 170582.0 169.597
1510692840.0 78611.0 169.588
1510692900.0 100840.0 169.583
1510692960.0 131753.0 169.553
1510693020.0 105811.0 169.508
1510693080.0 165570.0 169.494
1510693140.0 240510.0 169.395
1510693200.0 409971.0 169.395
1510756260.0 1094468.0 167.556
1510756320.0 203376.0 167.675
1510756380.0 172411.0 167.694
1510756440.0 286811.0 167.111
1510756500.0 309787.0 166.859
1510756560.0 239958.0 167.111
1510756620.0 188960.0 166.923
1510756680.0 169845.0 166.966
1510756740.0 151744.0 167.18
1510756800.0 233940.0 166.687
1510756860.0 364803.0 167.06
1510756920.0 140753.0 166.963
1510756980.0 113153.0 167.076
1510757040.0 131439.0 167.054
1510757100.0 202691.0 167.062
1510757160.0 131802.0 167.101
1510757220.0 176066.0 166.992
1510757280.0 86901.0 167.052
1510757340.0 117475.0 166.932
1510757400.0 96127.0 166.884
1510757460.0 121304.0 166.614
1510757520.0 166719.0 166.716
1510757580.0 170488.0 166.985
1510757640.0 88339.0 166.834
1510757700.0 76803.0 166.903
1510757760.0 120223.0 166.884
1510757820.0 186478.0 167.146
1510757880.0 119639.0 167.042
1510757940.0 96147.0 167.071
1510758000.0 85496.0 167.081
1510758060.0 72023.0 167.032
1510758120.0 65744.0 167.062
1510758180.0 130269.0 167.269
1510758240.0 89949.0 167.259
1510758300.0 104505.0 167.398
1510758360.0 117580.0 167.526
1510758420.0 132486.0 167.604
1510758480.0 95410.0 167.566
1510758540.0 55666.0 167.437
1510758600.0 112168.0 167.398
1510758660.0 57098.0 167.472
1510758720.0 105157.0 167.526
1510758780.0 69322.0 167.689
1510758840.0 70507.0 167.669
1510758900.0 103747.0 167.635
1510758960.0 109101.0 167.655
1510759020.0 81173.0 167.862
1510759080.0 75416.0 167.755
1510759140.0 66486.0 167.763
1510759200.0 82179.0 167.877
1510759260.0 96151.0 167.655
1510759320.0 68725.0 167.506
1510759380.0 60429.0 167.684
1510759440.0 43072.0 167.665
1510759500.0 87109.0 167.773
1510759560.0 41012.0 167.862
1510759620.0 50048.0 167.823
1510759680.0 57575.0 167.789
1510759740.0 35146.0 167.724
1510759800.0 40299.0 167.649
1510759860.0 33389.0 167.689
1510759920.0 39895.0 167.773
1510759980.0 60904.0 167.922
1510760040.0 47808.0 167.993
1510760100.0 63374.0 167.986
1510760160.0 170345.0 168.154
1510760220.0 78776.0 168.278
1510760280.0 62447.0 168.248
1510760340.0 71425.0 168.194
1510760400.0 35942.0 168.287
1510760460.0 71189.0 168.248
1510760520.0 65951.0 168.218
1510760580.0 56050.0 168.228
1510760640.0 66590.0 168.09
1510760700.0 43938.0 168.11
1510760760.0 64586.0 167.951
1510760820.0 72009.0 167.937
1510760880.0 65163.0 168.066
1510760940.0 40448.0 168.069
1510761000.0 36737.0 168.11
1510761060.0 51643.0 168.11
1510761120.0 40796.0 168.179
1510761180.0 42414.0 168.139
1510761240.0 17492.0 168.129
1510761300.0 66163.0 168.218
1510761360.0 57775.0 168.238
1510761420.0 57377.0 168.198
1510761480.0 64726.0 168.282
1510761540.0 40255.0 168.327
1510761600.0 34369.0 168.317
1510761660.0 62795.0 168.268
1510761720.0 31185.0 168.278
1510761780.0 52403.0 168.228
1510761840.0 24702.0 168.297
1510761900.0 366846.0 168.297
1510761960.0 138882.0 168.258
1510762020.0 59182.0 168.101
1510762080.0 63312.0 168.129
1510762140.0 78746.0 168.08
1510762200.0 77931.0 168.07
1510762260.0 44726.0 168.08
1510762320.0 62828.0 168.05
1510762380.0 68191.0 167.941
1510762440.0 74943.0 167.793
1510762500.0 60627.0 167.749
1510762560.0 48194.0 167.892
1510762620.0 36717.0 167.828
1510762680.0 77209.0 167.946
1510762740.0 34775.0 167.991
1510762800.0 29603.0 168.016
1510762860.0 26788.0 168.04
1510762920.0 51359.0 168.014
1510762980.0 42298.0 168.07
1510763040.0 48305.0 168.054
1510763100.0 28061.0 168.1
1510763160.0 41635.0 168.067
1510763220.0 32386.0 167.932
1510763280.0 69709.0 167.882
1510763340.0 115279.0 167.862
1510763400.0 31776.0 167.862
1510763460.0 51470.0 167.991
1510763520.0 31089.0 168.06
1510763580.0 29672.0 168.07
1510763640.0 41549.0 168.018
1510763700.0 43107.0 168.021
1510763760.0 26171.0 168.021
1510763820.0 27847.0 167.951
1510763880.0 26175.0 167.961
1510763940.0 36139.0 167.951
1510764000.0 21746.0 167.902
1510764060.0 57932.0 167.902
1510764120.0 44353.0 167.955
1510764180.0 34620.0 167.892
1510764240.0 25057.0 167.872
1510764300.0 58810.0 167.869
1510764360.0 21165.0 167.803
1510764420.0 37784.0 167.813
1510764480.0 25185.0 167.857
1510764540.0 25117.0 167.865
1510764600.0 28639.0 167.793
1510764660.0 30441.0 167.773
1510764720.0 30752.0 167.709
1510764780.0 82370.0 167.694
1510764840.0 85686.0 167.595
1510764900.0 52026.0 167.615
1510764960.0 74750.0 167.541
1510765020.0 51516.0 167.53
1510765080.0 43896.0 167.545
1510765140.0 37883.0 167.635
1510765200.0 42820.0 167.551
1510765260.0 120507.0 167.487
1510765320.0 41451.0 167.477
1510765380.0 106693.0 167.338
1510765440.0 72449.0 167.289
1510765500.0 52857.0 167.299
1510765560.0 39436.0 167.348
1510765620.0 35071.0 167.427
1510765680.0 44046.0 167.477
1510765740.0 40052.0 167.378
1510765800.0 31347.0 167.417
1510765860.0 47514.0 167.427
1510765920.0 35507.0 167.467
1510765980.0 35047.0 167.511
1510766040.0 25410.0 167.496
1510766100.0 18925.0 167.482
1510766160.0 32162.0 167.506
1510766220.0 15037.0 167.516
1510766280.0 26705.0 167.516
1510766340.0 10845.0 167.516
1510766400.0 38858.0 167.487
1510766460.0 70609.0 167.364
1510766520.0 32658.0 167.328
1510766580.0 43806.0 167.398
1510766640.0 30203.0 167.464
1510766700.0 31960.0 167.487
1510766760.0 20661.0 167.467
1510766820.0 26706.0 167.388
1510766880.0 26112.0 167.338
1510766940.0 38360.0 167.299
1510767000.0 29312.0 167.398
1510767060.0 15884.0 167.382
1510767120.0 17142.0 167.437
1510767180.0 18930.0 167.428
1510767240.0 32178.0 167.467
1510767300.0 25411.0 167.552
1510767360.0 35037.0 167.561
1510767420.0 58559.0 167.665
1510767480.0 26821.0 167.635
1510767540.0 22970.0 167.586
1510767600.0 35037.0 167.684
1510767660.0 32991.0 167.684
1510767720.0 30837.0 167.704
1510767780.0 22944.0 167.734
1510767840.0 37688.0 167.635
1510767900.0 15009.0 167.625
1510767960.0 35993.0 167.537
1510768020.0 49637.0 167.447
1510768080.0 28095.0 167.526
1510768140.0 37350.0 167.576
1510768200.0 20225.0 167.586
1510768260.0 14439.0 167.615
1510768320.0 16239.0 167.64
1510768380.0 24557.0 167.595
1510768440.0 15119.0 167.566
1510768500.0 22499.0 167.514
1510768560.0 15459.0 167.566
1510768620.0 16142.0 167.595
1510768680.0 11661.0 167.596
1510768740.0 25755.0 167.675
1510768800.0 20772.0 167.659
1510768860.0 18199.0 167.645
1510768920.0 18490.0 167.671
1510768980.0 16716.0 167.66
1510769040.0 23652.0 167.625
1510769100.0 19883.0 167.635
1510769160.0 15356.0 167.625
1510769220.0 17961.0 167.546
1510769280.0 33779.0 167.546
1510769340.0 51088.0 167.457
1510769400.0 41655.0 167.383
1510769460.0 44472.0 167.437
1510769520.0 17573.0 167.447
1510769580.0 32761.0 167.378
1510769640.0 20813.0 167.359
1510769700.0 57445.0 167.328
1510769760.0 45213.0 167.277
1510769820.0 23172.0 167.299
1510769880.0 33501.0 167.319
1510769940.0 23210.0 167.319
1510770000.0 21554.0 167.28
1510770060.0 18896.0 167.314
1510770120.0 21219.0 167.269
1510770180.0 16617.0 167.289
1510770240.0 29151.0 167.24
1510770300.0 11165.0 167.289
1510770360.0 25384.0 167.269
1510770420.0 35103.0 167.274
1510770480.0 53202.0 167.2
1510770540.0 48471.0 167.19
1510770600.0 27484.0 167.2
1510770660.0 53324.0 167.2
1510770720.0 28154.0 167.22
1510770780.0 27189.0 167.195
1510770840.0 16980.0 167.18
1510770900.0 24529.0 167.182
1510770960.0 43498.0 167.23
1510771020.0 61288.0 167.16
1510771080.0 31488.0 167.197
1510771140.0 27311.0 167.16
1510771200.0 134993.0 167.081
1510771260.0 45249.0 167.16
1510771320.0 18271.0 167.22
1510771380.0 40828.0 167.299
1510771440.0 41897.0 167.309
1510771500.0 36689.0 167.338
1510771560.0 48968.0 167.299
1510771620.0 24926.0 167.299
1510771680.0 24995.0 167.378
1510771740.0 26542.0 167.42
1510771800.0 28701.0 167.482
1510771860.0 18078.0 167.457
1510771920.0 31526.0 167.55
1510771980.0 19131.0 167.492
1510772040.0 23649.0 167.497
1510772100.0 24196.0 167.457
1510772160.0 27457.0 167.447
1510772220.0 51218.0 167.408
1510772280.0 18207.0 167.398
1510772340.0 41491.0 167.338
1510772400.0 56203.0 167.274
1510772460.0 29794.0 167.348
1510772520.0 21511.0 167.299
1510772580.0 47649.0 167.23
1510772640.0 13296.0 167.289
1510772700.0 18141.0 167.328
1510772760.0 32612.0 167.294
1510772820.0 19344.0 167.314
1510772880.0 26475.0 167.279
1510772940.0 57267.0 167.249
1510773000.0 23308.0 167.274
1510773060.0 36859.0 167.283
1510773120.0 23992.0 167.18
1510773180.0 62892.0 167.132
1510773240.0 34915.0 167.141
1510773300.0 37630.0 167.131
1510773360.0 45544.0 167.111
1510773420.0 27290.0 167.15
1510773480.0 31571.0 167.21
1510773540.0 33689.0 167.141
1510773600.0 19571.0 167.16
1510773660.0 39065.0 167.24
1510773720.0 44258.0 167.304
1510773780.0 25467.0 167.289
1510773840.0 31096.0 167.289
1510773900.0 31204.0 167.264
1510773960.0 22679.0 167.289
1510774020.0 37484.0 167.309
1510774080.0 25812.0 167.366
1510774140.0 47852.0 167.382
1510774200.0 21567.0 167.417
1510774260.0 16844.0 167.378
1510774320.0 19838.0 167.417
1510774380.0 16178.0 167.403
1510774440.0 26129.0 167.43
1510774500.0 22646.0 167.408
1510774560.0 21432.0 167.358
1510774620.0 20186.0 167.408
1510774680.0 25181.0 167.477
1510774740.0 54052.0 167.452
1510774800.0 35790.0 167.483
1510774860.0 19312.0 167.526
1510774920.0 24911.0 167.467
1510774980.0 19556.0 167.487
1510775040.0 27344.0 167.447
1510775100.0 17540.0 167.457
1510775160.0 23181.0 167.482
1510775220.0 25150.0 167.526
1510775280.0 13072.0 167.506
1510775340.0 38372.0 167.462
1510775400.0 19476.0 167.526
1510775460.0 50539.0 167.546
1510775520.0 31504.0 167.566
1510775580.0 39977.0 167.576
1510775640.0 22757.0 167.576
1510775700.0 17274.0 167.561
1510775760.0 25347.0 167.516
1510775820.0 22218.0 167.506
1510775880.0 33357.0 167.447
1510775940.0 24952.0 167.427
1510776000.0 25700.0 167.447
1510776060.0 29688.0 167.516
1510776120.0 34758.0 167.516
1510776180.0 34489.0 167.427
1510776240.0 25374.0 167.4
1510776300.0 26642.0 167.452
1510776360.0 23755.0 167.477
1510776420.0 24298.0 167.497
1510776480.0 12389.0 167.501
1510776540.0 27249.0 167.546
1510776600.0 33746.0 167.506
1510776660.0 33446.0 167.526
1510776720.0 30261.0 167.477
1510776780.0 36340.0 167.516
1510776840.0 25413.0 167.467
1510776900.0 42876.0 167.536
1510776960.0 56453.0 167.575
1510777020.0 40828.0 167.596
1510777080.0 21719.0 167.576
1510777140.0 19133.0 167.556
1510777200.0 22513.0 167.506
1510777260.0 16034.0 167.526
1510777320.0 36699.0 167.485
1510777380.0 57666.0 167.427
1510777440.0 33631.0 167.358
1510777500.0 37522.0 167.343
1510777560.0 35430.0 167.259
1510777620.0 38415.0 167.279
1510777680.0 44684.0 167.2
1510777740.0 51755.0 167.265
1510777800.0 46043.0 167.196
1510777860.0 30736.0 167.21
1510777920.0 51903.0 167.171
1510777980.0 36043.0 167.225
1510778040.0 57910.0 167.2
1510778100.0 54281.0 167.141
1510778160.0 58599.0 167.17
1510778220.0 46223.0 167.269
1510778280.0 82777.0 167.23
1510778340.0 41141.0 167.19
1510778400.0 52967.0 167.151
1510778460.0 150582.0 167.091
1510778520.0 131818.0 167.053
1510778580.0 82783.0 167.042
1510778640.0 64611.0 167.012
1510778700.0 90405.0 167.012
1510778760.0 123479.0 167.047
1510778820.0 58235.0 167.022
1510778880.0 47838.0 167.012
1510778940.0 115410.0 166.982
1510779000.0 110992.0 166.923
1510779060.0 165687.0 166.805
1510779120.0 143245.0 166.844
1510779180.0 123250.0 166.795
1510779240.0 103262.0 166.844
1510779300.0 116075.0 166.879
1510779360.0 153337.0 166.893
1510779420.0 148627.0 166.854
1510779480.0 159242.0 166.884
1510779540.0 190249.0 166.815
1510779600.0 517295.0 167.17
1510842660.0 777038.0 168.95
1510842720.0 171598.0 168.97
1510842780.0 254593.0 169.009
1510842840.0 146700.0 168.856
1510842900.0 103060.0 169.035
1510842960.0 121967.0 168.999
1510843020.0 73229.0 168.891
1510843080.0 132349.0 168.815
1510843140.0 81278.0 169.009
1510843200.0 75377.0 169.029
1510843260.0 71857.0 168.98
1510843320.0 78672.0 168.891
1510843380.0 135669.0 168.698
1510843440.0 99005.0 168.669
1510843500.0 113107.0 168.467
1510843560.0 154801.0 168.446
1510843620.0 87896.0 168.377
1510843680.0 130085.0 168.396
1510843740.0 113769.0 168.421
1510843800.0 56179.0 168.426
1510843860.0 92623.0 168.615
1510843920.0 94009.0 168.505
1510843980.0 65164.0 168.614
1510844040.0 68823.0 168.673
1510844100.0 47173.0 168.722
1510844160.0 95549.0 168.47
1510844220.0 69084.0 168.545
1510844280.0 72407.0 168.521
1510844340.0 56823.0 168.589
1510844400.0 53785.0 168.611
1510844460.0 70945.0 168.698
1510844520.0 78684.0 168.619
1510844580.0 41893.0 168.668
1510844640.0 70067.0 168.574
1510844700.0 42325.0 168.633
1510844760.0 65025.0 168.569
1510844820.0 64268.0 168.614
1510844880.0 126463.0 168.831
1510844940.0 76716.0 168.762
1510845000.0 52868.0 168.703
1510845060.0 64572.0 168.762
1510845120.0 61902.0 168.841
1510845180.0 76801.0 168.857
1510845240.0 50934.0 168.891
1510845300.0 33599.0 168.847
1510845360.0 46891.0 168.871
1510845420.0 47151.0 168.881
1510845480.0 49822.0 168.851
1510845540.0 55696.0 168.851
1510845600.0 49520.0 168.782
1510845660.0 43491.0 168.713
1510845720.0 61002.0 168.752
1510845780.0 51564.0 168.693
1510845840.0 23940.0 168.782
1510845900.0 28575.0 168.759
1510845960.0 25776.0 168.762
1510846020.0 26788.0 168.797
1510846080.0 22812.0 168.851
1510846140.0 37698.0 168.787
1510846200.0 25076.0 168.792
1510846260.0 43207.0 168.851
1510846320.0 30120.0 168.841
1510846380.0 58994.0 168.841
1510846440.0 38935.0 168.861
1510846500.0 48204.0 168.94
1510846560.0 63475.0 168.881
1510846620.0 86113.0 168.975
1510846680.0 62368.0 168.94
1510846740.0 51629.0 168.989
1510846800.0 130133.0 169.069
1510846860.0 70924.0 169.049
1510846920.0 46072.0 169.039
1510846980.0 47910.0 169.059
1510847040.0 74236.0 169.039
1510847100.0 31160.0 169.039
1510847160.0 94200.0 169.049
1510847220.0 27878.0 169.029
1510847280.0 70974.0 168.93
1510847340.0 48092.0 168.96
1510847400.0 50556.0 168.951
1510847460.0 43321.0 168.95
1510847520.0 66306.0 169.039
1510847580.0 44333.0 169.019
1510847640.0 31116.0 169.026
1510847700.0 23298.0 169.059
1510847760.0 20507.0 169.069
1510847820.0 27241.0 168.999
1510847880.0 25995.0 168.96
1510847940.0 40340.0 168.915
1510848000.0 43281.0 168.95
1510848060.0 36264.0 168.97
1510848120.0 23766.0 168.969
1510848180.0 25370.0 169.038
1510848240.0 39029.0 169.078
1510848300.0 21984.0 169.039
1510848360.0 19795.0 169.078
1510848420.0 31639.0 169.064
1510848480.0 35630.0 169.059
1510848540.0 41318.0 169.138
1510848600.0 51342.0 169.108
1510848660.0 29559.0 169.148
1510848720.0 27822.0 169.138
1510848780.0 43502.0 169.118
1510848840.0 31400.0 169.09
1510848900.0 28814.0 169.088
1510848960.0 19752.0 169.138
1510849020.0 19716.0 169.138
1510849080.0 35695.0 169.069
1510849140.0 30705.0 169.083
1510849200.0 38733.0 169.088
1510849260.0 14025.0 169.098
1510849320.0 23280.0 169.088
1510849380.0 20835.0 169.073
1510849440.0 19811.0 169.118
1510849500.0 23073.0 169.088
1510849560.0 50112.0 169.009
1510849620.0 35599.0 168.989
1510849680.0 28844.0 168.96
1510849740.0 20009.0 168.95
1510849800.0 38573.0 168.977
1510849860.0 28205.0 168.987
1510849920.0 21550.0 169.029
1510849980.0 25426.0 169.029
1510850040.0 22060.0 169.078
1510850100.0 36688.0 169.088
1510850160.0 17352.0 169.108
1510850220.0 30275.0 169.138
1510850280.0 48559.0 169.138
1510850340.0 22304.0 169.118
1510850400.0 18023.0 169.09
1510850460.0 24625.0 169.039
1510850520.0 23992.0 169.029
1510850580.0 29570.0 169.015
1510850640.0 24412.0 169.118
1510850700.0 23507.0 169.138
1510850760.0 28024.0 169.094
1510850820.0 23968.0 169.154
1510850880.0 55593.0 169.217
1510850940.0 68943.0 169.23
1510851000.0 72963.0 169.246
1510851060.0 95282.0 169.306
1510851120.0 33416.0 169.301
1510851180.0 63755.0 169.405
1510851240.0 45976.0 169.419
1510851300.0 51533.0 169.405
1510851360.0 31131.0 169.405
1510851420.0 30018.0 169.415
1510851480.0 55189.0 169.33
1510851540.0 41932.0 169.391
1510851600.0 17518.0 169.355
1510851660.0 21406.0 169.38
1510851720.0 34735.0 169.355
1510851780.0 19188.0 169.365
1510851840.0 41302.0 169.449
1510851900.0 29068.0 169.405
1510851960.0 50311.0 169.513
1510852020.0 43487.0 169.533
1510852080.0 73111.0 169.583
1510852140.0 29312.0 169.612
1510852200.0 28710.0 169.607
1510852260.0 31258.0 169.563
1510852320.0 60497.0 169.464
1510852380.0 18128.0 169.537
1510852440.0 27885.0 169.473
1510852500.0 18891.0 169.454
1510852560.0 20964.0 169.454
1510852620.0 30466.0 169.504
1510852680.0 26022.0 169.499
1510852740.0 25212.0 169.488
1510852800.0 22902.0 169.589
1510852860.0 25356.0 169.607
1510852920.0 101656.0 169.751
1510852980.0 40085.0 169.708
1510853040.0 28863.0 169.721
1510853100.0 25215.0 169.691
1510853160.0 34081.0 169.642
1510853220.0 57559.0 169.592
1510853280.0 40928.0 169.642
1510853340.0 43125.0 169.711
1510853400.0 29329.0 169.681
1510853460.0 36807.0 169.607
1510853520.0 18749.0 169.681
1510853580.0 35872.0 169.769
1510853640.0 30771.0 169.721
1510853700.0 24219.0 169.706
1510853760.0 39339.0 169.573
1510853820.0 51983.0 169.641
1510853880.0 28578.0 169.672
1510853940.0 19977.0 169.627
1510854000.0 27440.0 169.632
1510854060.0 32688.0 169.553
1510854120.0 32668.0 169.546
1510854180.0 13894.0 169.612
1510854240.0 22580.0 169.583
1510854300.0 10260.0 169.592
1510854360.0 15239.0 169.597
1510854420.0 23171.0 169.553
1510854480.0 13615.0 169.632
1510854540.0 18352.0 169.622
1510854600.0 15949.0 169.672
1510854660.0 23956.0 169.691
1510854720.0 13320.0 169.672
1510854780.0 21679.0 169.746
1510854840.0 51944.0 169.736
1510854900.0 16037.0 169.716
1510854960.0 35813.0 169.677
1510855020.0 40457.0 169.657
1510855080.0 27189.0 169.662
1510855140.0 18033.0 169.622
1510855200.0 21763.0 169.563
1510855260.0 20182.0 169.612
1510855320.0 16478.0 169.622
1510855380.0 49209.0 169.711
1510855440.0 36800.0 169.731
1510855500.0 34688.0 169.706
1510855560.0 28056.0 169.672
1510855620.0 27083.0 169.626
1510855680.0 16318.0 169.622
1510855740.0 13670.0 169.622
1510855800.0 17106.0 169.648
1510855860.0 18761.0 169.667
1510855920.0 16868.0 169.681
1510855980.0 16043.0 169.691
1510856040.0 14792.0 169.701
1510856100.0 33156.0 169.723
1510856160.0 21973.0 169.77
1510856220.0 33326.0 169.761
1510856280.0 18769.0 169.736
1510856340.0 20090.0 169.756
1510856400.0 25661.0 169.677
1510856460.0 34549.0 169.622
1510856520.0 40651.0 169.612
1510856580.0 21488.0 169.607
1510856640.0 19923.0 169.647
1510856700.0 20410.0 169.597
1510856760.0 23137.0 169.573
1510856820.0 25355.0 169.523
1510856880.0 24070.0 169.543
1510856940.0 10992.0 169.546
1510857000.0 23223.0 169.583
1510857060.0 33494.0 169.589
1510857120.0 16331.0 169.553
1510857180.0 11047.0 169.533
1510857240.0 20782.0 169.563
1510857300.0 49428.0 169.622
1510857360.0 24747.0 169.662
1510857420.0 20963.0 169.662
1510857480.0 31652.0 169.648
1510857540.0 16593.0 169.607
1510857600.0 12010.0 169.612
1510857660.0 38485.0 169.563
1510857720.0 13080.0 169.563
1510857780.0 20809.0 169.555
1510857840.0 23349.0 169.504
1510857900.0 19033.0 169.543
1510857960.0 4824.0 169.518
1510858020.0 21318.0 169.563
1510858080.0 15134.0 169.543
1510858140.0 24995.0 169.583
1510858200.0 22544.0 169.633
1510858260.0 49315.0 169.633
1510858320.0 28833.0 169.652
1510858380.0 27628.0 169.687
1510858440.0 11646.0 169.662
1510858500.0 27795.0 169.731
1510858560.0 44385.0 169.751
1510858620.0 34439.0 169.78
1510858680.0 28122.0 169.78
1510858740.0 44861.0 169.848
1510858800.0 33955.0 169.81
1510858860.0 52125.0 169.85
1510858920.0 47371.0 169.81
1510858980.0 34756.0 169.78
1510859040.0 42281.0 169.81
1510859100.0 44423.0 169.869
1510859160.0 32089.0 169.844
1510859220.0 54284.0 169.869
1510859280.0 70897.0 169.874
1510859340.0 55389.0 169.83
1510859400.0 26825.0 169.85
1510859460.0 25837.0 169.786
1510859520.0 56029.0 169.8
1510859580.0 39721.0 169.805
1510859640.0 43067.0 169.79
1510859700.0 34487.0 169.731
1510859760.0 21553.0 169.751
1510859820.0 36899.0 169.761
1510859880.0 32141.0 169.761
1510859940.0 44045.0 169.647
1510860000.0 40886.0 169.675
1510860060.0 51754.0 169.583
1510860120.0 47756.0 169.657
1510860180.0 24811.0 169.691
1510860240.0 19781.0 169.642
1510860300.0 24712.0 169.677
1510860360.0 57319.0 169.622
1510860420.0 29784.0 169.592
1510860480.0 18722.0 169.553
1510860540.0 16617.0 169.547
1510860600.0 21024.0 169.573
1510860660.0 39452.0 169.563
1510860720.0 36493.0 169.573
1510860780.0 18704.0 169.587
1510860840.0 17511.0 169.563
1510860900.0 17030.0 169.513
1510860960.0 25140.0 169.518
1510861020.0 31480.0 169.528
1510861080.0 27274.0 169.553
1510861140.0 16856.0 169.563
1510861200.0 27867.0 169.617
1510861260.0 32093.0 169.553
1510861320.0 25876.0 169.558
1510861380.0 10470.0 169.592
1510861440.0 29320.0 169.583
1510861500.0 16985.0 169.577
1510861560.0 13212.0 169.568
1510861620.0 33227.0 169.515
1510861680.0 23211.0 169.553
1510861740.0 13407.0 169.553
1510861800.0 22857.0 169.573
1510861860.0 29343.0 169.533
